0.072425,-0.034992,0.10052
0.072536,-0.035097,0.1006
0.072429,-0.034911,0.10058
0.072533,-0.034898,0.10069
0.07252,-0.034849,0.10078
0.072545,-0.034855,0.10083
0.077581,-0.033966,0.10226
0.076488,-0.034293,0.10244
0.077908,-0.03406,0.10245
0.077776,-0.034139,0.10263
0.077773,-0.034137,0.10267
0.077689,-0.033937,0.10272
0.074035,-0.036413,0.10264
0.073962,-0.036284,0.10272
0.073807,-0.036232,0.1028
0.073718,-0.03624,0.10292
0.073615,-0.036197,0.10304
0.073487,-0.036247,0.10315
0.073421,-0.036239,0.1033
0.073302,-0.03627,0.1034
0.073199,-0.036172,0.10352
0.073131,-0.036141,0.10356
0.073048,-0.036098,0.10363
0.07295,-0.036122,0.10367
0.072959,-0.036229,0.1038
0.071098,-0.034687,0.10281
0.071082,-0.034692,0.10273
0.071121,-0.034965,0.1028
0.071095,-0.034784,0.10274
0.07109,-0.034865,0.10281
0.07108,-0.034749,0.10266
0.071131,-0.034894,0.10269
0.071102,-0.034787,0.10262
0.07112,-0.034869,0.10267
0.071092,-0.034855,0.10271
0.071049,-0.034778,0.10266
0.071133,-0.034812,0.10276
0.071143,-0.034791,0.10279
0.07111,-0.034728,0.10284
0.071095,-0.034691,0.10301
0.07105,-0.034714,0.10302
0.070899,-0.034704,0.10309
0.070803,-0.034464,0.10315
0.070708,-0.034502,0.1032
0.070601,-0.034505,0.10347
0.07042,-0.034354,0.10364
0.070215,-0.034505,0.10375
0.070204,-0.034148,0.10375
0.069791,-0.034379,0.10429
0.071385,-0.035818,0.10568
0.071092,-0.035819,0.10595
0.070728,-0.035677,0.10626
0.068644,-0.034078,0.10533
0.068303,-0.03395,0.10588
0.068161,-0.034002,0.10554
0.069858,-0.035497,0.1071
0.069559,-0.035716,0.10733
0.068705,-0.035623,0.10786
0.068304,-0.035668,0.10806
0.066226,-0.034114,0.10709
0.065826,-0.034188,0.10721
0.065501,-0.03419,0.10738
0.065274,-0.034346,0.10761
0.064927,-0.034382,0.1077
0.064541,-0.034388,0.10793
0.064416,-0.034702,0.10809
0.064093,-0.034553,0.10828
0.063797,-0.034277,0.10865
0.065283,-0.031874,0.10881
0.063284,-0.034878,0.10874
0.06308,-0.035112,0.10882
0.062867,-0.035205,0.10902
0.062736,-0.035129,0.10896
0.064401,-0.036921,0.11035
0.064285,-0.036883,0.11041
0.064038,-0.036777,0.11034
0.062306,-0.035236,0.10921
0.062214,-0.035236,0.10919
0.062229,-0.035224,0.10924
0.062186,-0.035286,0.10926
0.062261,-0.035323,0.10919
0.062253,-0.035209,0.10923
0.062362,-0.035284,0.10921
0.062341,-0.035096,0.10915
0.062471,-0.035088,0.10921
0.06458,-0.035919,0.11074
0.064564,-0.036575,0.11033
0.064679,-0.03658,0.11031
0.064775,-0.036424,0.11024
0.063106,-0.034603,0.10894
0.063212,-0.034548,0.10891
0.063388,-0.034407,0.10888
0.063422,-0.03416,0.10876
0.063557,-0.034136,0.10877
0.063811,-0.034129,0.10869
0.064066,-0.034147,0.10863
0.064173,-0.033995,0.10867
0.064279,-0.033996,0.10865
0.064404,-0.034024,0.10856
0.064506,-0.034211,0.10842
0.064563,-0.034072,0.10836
0.064641,-0.033877,0.10851
0.064782,-0.033833,0.10842
0.064891,-0.033942,0.10815
0.064891,-0.033942,0.10815
0.065127,-0.03363,0.10811
0.065196,-0.033698,0.10805
0.064501,-0.032684,0.10736
0.065543,-0.033822,0.10802
0.067457,-0.035339,0.109
0.067588,-0.035421,0.10895
0.067695,-0.035349,0.10889
0.066067,-0.033897,0.10765
0.066171,-0.033683,0.10759
0.066234,-0.033728,0.10729
0.068291,-0.035354,0.10844
0.06837,-0.03506,0.10838
0.068462,-0.03496,0.10826
0.068745,-0.03509,0.10826
0.067184,-0.03345,0.10693
0.06919,-0.033997,0.10824
0.069546,-0.034278,0.10819
0.069522,-0.034952,0.10779
0.069719,-0.035105,0.10766
0.069935,-0.03488,0.10775
0.068245,-0.033314,0.10639
0.068433,-0.033357,0.10608
0.068602,-0.03342,0.10598
0.06878,-0.033422,0.10591
0.068932,-0.033474,0.10585
0.069065,-0.03353,0.10578
0.069213,-0.033489,0.10574
0.069303,-0.033505,0.10568
0.071076,-0.035017,0.10679
0.071059,-0.034959,0.10676
0.071133,-0.034936,0.10672
0.071151,-0.034934,0.10673
0.071122,-0.034941,0.10675
0.07105,-0.034934,0.10678
0.071016,-0.034921,0.10688
0.070948,-0.03487,0.107
0.07082,-0.034848,0.10711
0.069196,-0.03322,0.10603
0.069113,-0.033115,0.10626
0.068798,-0.033124,0.10639
0.06851,-0.032869,0.10662
0.068017,-0.033351,0.10735
0.068198,-0.032765,0.10699
0.069389,-0.034403,0.10859
0.069094,-0.034234,0.10861
0.068988,-0.034174,0.1088
0.067478,-0.032528,0.10783
0.066861,-0.032589,0.10772
0.066761,-0.032945,0.10771
0.071015,-0.03175,0.10944
0.069586,-0.031824,0.11004
0.069275,-0.031619,0.1103
0.069122,-0.031529,0.11047
0.07202,-0.031353,0.11115
0.066539,-0.033717,0.11045
0.066271,-0.033669,0.11046
0.06607,-0.03354,0.11081
0.064555,-0.031918,0.10969
0.06422,-0.031786,0.11
0.066012,-0.032686,0.11151
0.065318,-0.033207,0.11145
0.065196,-0.033216,0.11158
0.065255,-0.033025,0.11177
0.065075,-0.032929,0.11148
0.065075,-0.032929,0.11148
0.065224,-0.033117,0.11139
0.065195,-0.033271,0.11135
0.065583,-0.032908,0.11136
0.065564,-0.033069,0.11129
0.061342,-0.032539,0.10988
0.061513,-0.032419,0.10987
0.061464,-0.032431,0.10971
0.065981,-0.032788,0.11089
0.076247,-0.035249,0.11707
0.07643,-0.03594,0.11622
0.076376,-0.035223,0.1171
0.066973,-0.032512,0.11071
0.066772,-0.031997,0.11097
0.066834,-0.03202,0.11094
0.080382,-0.039282,0.11748
0.07981,-0.039358,0.11761
0.062788,-0.023027,0.12916
0.068657,-0.034332,0.1123
0.067782,-0.031831,0.11186
0.067663,-0.031822,0.11168
0.067153,-0.032169,0.11152
0.067468,-0.032183,0.11143
0.067631,-0.031716,0.1115
0.067683,-0.031744,0.11147
0.067755,-0.031761,0.11143
0.067812,-0.03173,0.11141
0.067911,-0.031722,0.11131
0.067983,-0.031775,0.11123
0.068037,-0.031669,0.11121
0.068224,-0.031865,0.11111
0.068333,-0.031884,0.11099
0.068762,-0.031935,0.11098
0.068763,-0.031975,0.1108
0.068888,-0.031883,0.11068
0.068888,-0.031883,0.11068
0.069183,-0.032101,0.11046
0.069332,-0.032267,0.11036
0.069462,-0.0322,0.11022
0.069601,-0.03216,0.11011
0.069731,-0.032141,0.11003
0.069793,-0.032179,0.10998
0.069815,-0.032081,0.10992
0.069842,-0.032133,0.10994
0.069963,-0.032212,0.11004
0.069983,-0.03227,0.11006
0.068696,-0.030862,0.10903
0.069998,-0.032418,0.11012
0.069978,-0.032389,0.11015
0.069891,-0.032365,0.11018
0.069642,-0.032125,0.11003
0.069601,-0.032284,0.11015
0.069529,-0.032361,0.11024
0.069403,-0.032395,0.11032
0.069328,-0.032431,0.11041
0.069174,-0.032334,0.1104
0.069174,-0.03248,0.11053
0.069109,-0.032597,0.11061
0.069091,-0.032379,0.11072
0.06892,-0.03248,0.11063
0.068967,-0.032507,0.11073
0.0689,-0.032497,0.1107
0.068887,-0.032548,0.11072
0.068877,-0.032598,0.11074
0.068875,-0.032588,0.11076
0.068865,-0.032627,0.11081
0.068908,-0.032615,0.11082
0.068896,-0.032651,0.11091
0.068882,-0.03255,0.11086
0.068757,-0.032349,0.11075
0.068936,-0.032449,0.11089
0.068927,-0.032404,0.11087
0.069028,-0.032335,0.1109
0.069077,-0.032367,0.1108
0.069066,-0.032213,0.11081
0.069212,-0.032287,0.1108
0.069196,-0.032247,0.11074
0.069285,-0.032244,0.11073
0.069245,-0.032229,0.1106
0.069314,-0.032305,0.1106
0.069328,-0.032145,0.11038
0.069436,-0.032321,0.11037
0.069535,-0.032295,0.11029
0.069607,-0.03238,0.11021
0.069591,-0.032358,0.11007
0.069752,-0.032472,0.11006
0.069837,-0.032582,0.10997
0.069885,-0.032462,0.10988
0.06987,-0.032395,0.10976
0.070011,-0.032548,0.1097
0.07017,-0.032595,0.10962
0.070262,-0.03257,0.10958
0.070363,-0.032635,0.10952
0.070473,-0.032916,0.10935
0.070575,-0.032783,0.10932
0.070653,-0.032885,0.10935
0.070755,-0.032802,0.10922
0.070982,-0.032546,0.10927
0.071091,-0.032489,0.1092
0.071233,-0.032472,0.10917
0.07134,-0.03245,0.10906
0.07134,-0.03245,0.10906
0.071509,-0.032331,0.10889
0.071509,-0.032331,0.10889
0.071654,-0.032321,0.10878
0.071683,-0.032253,0.10873
0.071911,-0.032144,0.10893
0.071929,-0.032375,0.10859
0.072076,-0.03241,0.10855
0.072043,-0.032372,0.10848
0.072215,-0.032465,0.10836
0.072316,-0.03248,0.10824
0.072426,-0.03244,0.10817
0.072496,-0.032452,0.10803
0.072694,-0.032576,0.10797
0.072816,-0.032448,0.10784
0.072942,-0.032484,0.10771
0.07311,-0.032396,0.10758
0.073295,-0.032385,0.1074
0.073559,-0.032396,0.10726
0.073824,-0.032359,0.10713
0.074119,-0.032196,0.10715
0.074267,-0.032314,0.1067
0.074414,-0.032366,0.10635
0.074779,-0.032314,0.10635
0.075131,-0.032246,0.10604
0.075419,-0.032346,0.1059
0.075745,-0.032286,0.10559
0.076091,-0.032239,0.10534
0.076505,-0.032194,0.10514
0.076937,-0.032167,0.10478
0.07727,-0.031918,0.10454
0.077739,-0.031894,0.10426
0.078232,-0.032084,0.10396
0.078591,-0.03195,0.10361
0.078983,-0.031903,0.10322
0.079426,-0.031783,0.10292
0.079915,-0.03173,0.10252
0.080414,-0.031737,0.10211
0.081,-0.031733,0.10172
0.08154,-0.031631,0.10127
0.08215,-0.031494,0.10082
0.082772,-0.03156,0.10034
0.083344,-0.031515,0.099807
0.08397,-0.031508,0.099325
0.084569,-0.031463,0.098769
0.085151,-0.031699,0.098141
0.085964,-0.031456,0.097638
0.086559,-0.031415,0.097007
0.087265,-0.031387,0.09642
0.088004,-0.031415,0.095778
0.088712,-0.031492,0.095093
0.089429,-0.031164,0.094429
0.090003,-0.03138,0.093753
0.090858,-0.031237,0.09315
0.091628,-0.030831,0.0923
0.092376,-0.030047,0.09188
0.092858,-0.03135,0.090905
0.093711,-0.02969,0.090612
0.094714,-0.030266,0.089427
0.095365,-0.030318,0.0888
0.095721,-0.030553,0.088538
0.095784,-0.031835,0.087622
0.096271,-0.031801,0.087023
0.09741,-0.029958,0.086622
0.09808,-0.029842,0.086228
0.09865,-0.02944,0.085829
0.098948,-0.029776,0.085385
0.099416,-0.029771,0.0849
0.099986,-0.029707,0.084574
0.10042,-0.029579,0.084244
0.10077,-0.029451,0.083883
0.10108,-0.029145,0.083445
0.10142,-0.028918,0.08307
0.10186,-0.028979,0.08283
0.10224,-0.02886,0.082582
0.10224,-0.029238,0.082137
0.1026,-0.028795,0.082175
0.10359,-0.0279,0.081895
0.10284,-0.02976,0.081361
0.10395,-0.028283,0.081752
0.10429,-0.028274,0.081498
0.10435,-0.028222,0.081273
0.10457,-0.02819,0.080999
0.10443,-0.028368,0.080777
0.10487,-0.028169,0.080388
0.10492,-0.028116,0.080116
0.10509,-0.028186,0.079717
0.10514,-0.027942,0.079392
0.10531,-0.028186,0.079159
0.10554,-0.028285,0.079083
0.10548,-0.028195,0.078907
0.10595,-0.028385,0.078781
0.10584,-0.028277,0.078509
0.10601,-0.028422,0.078464
0.10612,-0.028423,0.078267
0.1061,-0.02856,0.078233
0.10612,-0.028568,0.078095
0.10587,-0.02842,0.077854
0.10604,-0.028676,0.077911
0.10601,-0.028697,0.077819
0.10714,-0.030011,0.078555
0.10684,-0.029759,0.078265
0.10601,-0.028761,0.077786
0.10591,-0.028846,0.077805
0.10581,-0.028965,0.07787
0.10594,-0.0292,0.077905
0.10578,-0.029219,0.077917
0.10603,-0.029129,0.077839
0.10603,-0.029129,0.077839
0.10598,-0.029981,0.078283
0.10524,-0.029309,0.07803
0.10515,-0.029407,0.078067
0.10592,-0.030546,0.078762
0.10605,-0.030768,0.079055
0.10557,-0.030349,0.078887
0.10547,-0.030336,0.078911
0.10456,-0.029339,0.078583
0.10449,-0.029415,0.07874
0.10435,-0.029342,0.078814
0.10408,-0.029691,0.07913
0.10424,-0.029421,0.079268
0.1043,-0.029573,0.079438
0.10398,-0.029327,0.079532
0.10397,-0.029389,0.079736
0.10374,-0.02916,0.079816
0.10362,-0.029085,0.079935
0.10352,-0.029031,0.080013
0.10359,-0.029111,0.08014
0.1036,-0.029132,0.080211
0.10348,-0.029202,0.080328
0.1034,-0.029104,0.080287
0.10341,-0.029213,0.08033
0.10335,-0.029158,0.080297
0.10341,-0.029395,0.080259
0.10326,-0.029235,0.080292
0.10333,-0.029444,0.080212
0.10339,-0.029537,0.079974
0.10335,-0.02955,0.079972
0.10342,-0.029708,0.079832
0.10349,-0.029719,0.079664
0.10357,-0.029902,0.079549
0.10367,-0.029954,0.079471
0.10376,-0.030054,0.079201
0.10453,-0.030805,0.079273
0.10422,-0.030338,0.078885
0.1051,-0.031194,0.07923
0.10415,-0.029988,0.078491
0.10509,-0.030861,0.078731
0.10449,-0.029949,0.07817
0.10541,-0.030748,0.078445
0.10488,-0.029934,0.077902
0.10576,-0.030872,0.078125
0.10576,-0.030872,0.078125
0.10501,-0.030872,0.077439
0.10511,-0.031081,0.077202
0.10548,-0.031161,0.076681
0.10615,-0.032402,0.076943
0.10588,-0.032305,0.076239
0.10581,-0.032753,0.075788
0.10587,-0.033426,0.075496
0.10581,-0.033834,0.075088
0.10536,-0.033751,0.074392
0.1057,-0.034875,0.07442
0.1054,-0.035204,0.073791
0.10529,-0.035759,0.073544
0.10561,-0.036983,0.073921
0.10518,-0.037169,0.073369
0.10517,-0.038033,0.073418
0.10497,-0.038511,0.073173
0.10521,-0.039496,0.073589
0.10544,-0.040562,0.073824
0.10594,-0.042231,0.074257
0.10584,-0.042891,0.074617
0.10602,-0.044875,0.075673
0.10646,-0.046186,0.076035
0.10676,-0.047914,0.076919
0.10716,-0.049986,0.077889
0.10765,-0.05223,0.07889
0.10814,-0.054707,0.080062
0.10855,-0.057299,0.081363
0.10909,-0.060064,0.082858
0.10983,-0.063371,0.084482
0.11039,-0.066454,0.086246
0.11143,-0.069689,0.087782
0.1115,-0.074783,0.089427
0.11274,-0.077164,0.091649
0.11282,-0.082089,0.093209
0.1134,-0.08591,0.095054
0.11469,-0.087986,0.097321
0.11476,-0.092051,0.09903
0.11511,-0.097932,0.10055
0.11588,-0.10023,0.10266
0.11629,-0.10454,0.10439
0.11662,-0.10875,0.10616
0.11686,-0.11307,0.10788
0.11723,-0.11767,0.10959
0.11744,-0.12227,0.11134
0.11791,-0.12757,0.11343
0.11764,-0.132,0.11459
0.11782,-0.13705,0.11633
0.11785,-0.14207,0.11813
0.11819,-0.14761,0.1201
0.11727,-0.15357,0.12086
0.11732,-0.15856,0.12265
0.11712,-0.16397,0.12435
0.11727,-0.16909,0.12639
0.11728,-0.17422,0.12831
0.11692,-0.17664,0.13083
0.11515,-0.18146,0.13115
0.11667,-0.18804,0.1341
0.117,-0.19401,0.13613
0.11662,-0.19918,0.13805
0.11673,-0.20479,0.14014
0.11594,-0.21165,0.14159
0.11581,-0.21728,0.14349
0.1156,-0.22282,0.14531
0.11549,-0.22757,0.14757
0.11547,-0.23425,0.14894
0.11537,-0.23996,0.15066
0.11525,-0.24562,0.15235
0.11511,-0.25139,0.15387
0.11501,-0.25723,0.15543
0.11516,-0.26304,0.15671
0.11522,-0.26863,0.15794
0.11496,-0.27454,0.15949
0.11458,-0.28038,0.16105
0.11442,-0.28602,0.16238
0.11485,-0.2919,0.16373
0.11468,-0.29732,0.16481
0.11457,-0.30266,0.16587
0.11435,-0.30748,0.16683
0.11468,-0.31307,0.16776
0.11491,-0.31828,0.16855
0.11465,-0.32299,0.16908
0.11423,-0.32746,0.16942
0.1148,-0.33152,0.16985
0.11509,-0.33668,0.17011
0.11456,-0.3407,0.17009
0.11457,-0.34513,0.16989
0.11459,-0.3497,0.16952
0.11424,-0.35374,0.16901
0.11446,-0.35776,0.16835
0.11412,-0.36217,0.16778
0.11422,-0.36625,0.16705
0.11318,-0.37073,0.16622
0.11405,-0.37405,0.16554
0.11356,-0.37807,0.16478
0.11336,-0.3818,0.16395
0.11373,-0.38556,0.1629
0.11353,-0.38927,0.16197
0.11288,-0.3928,0.16099
0.11351,-0.39614,0.15983
0.11296,-0.39986,0.15911
0.11274,-0.40324,0.158
0.11315,-0.40631,0.15674
0.11294,-0.40953,0.15562
0.11239,-0.41261,0.1546
0.11272,-0.41558,0.15344
0.11278,-0.41832,0.15225
0.11261,-0.42107,0.15114
0.11256,-0.42341,0.14982
0.11165,-0.42617,0.14866
0.11221,-0.42834,0.14728
0.11246,-0.43021,0.14572
0.11188,-0.43255,0.14446
0.11214,-0.4343,0.14264
0.11218,-0.43625,0.14104
0.11213,-0.43822,0.13929
0.11199,-0.44057,0.13766
0.11142,-0.44244,0.13575
0.11189,-0.44407,0.13356
0.11186,-0.44576,0.13134
0.11184,-0.44721,0.12911
0.11165,-0.44871,0.12725
0.11169,-0.45024,0.12636
0.11211,-0.45159,0.1251
0.11007,-0.45246,0.12309
0.11301,-0.45398,0.12425
0.11383,-0.45477,0.12374
0.11383,-0.45477,0.12374
0.11183,-0.45548,0.12151
0.11188,-0.4553,0.1203
0.11222,-0.45559,0.1196
0.11255,-0.45559,0.11867
0.11295,-0.45589,0.11815
0.11354,-0.45622,0.11762
0.11381,-0.4563,0.11731
0.11454,-0.45714,0.11663
0.11454,-0.45714,0.11663
0.118,-0.45837,0.11657
0.11883,-0.45613,0.11615
0.11821,-0.45891,0.11559
0.11904,-0.45794,0.114
0.11957,-0.4579,0.11317
0.12016,-0.45793,0.11257
0.12048,-0.45768,0.11207
0.12095,-0.45824,0.11159
0.12116,-0.45915,0.11123
0.12145,-0.45939,0.11079
0.1216,-0.45955,0.1103
0.12195,-0.45972,0.10999
0.12204,-0.45982,0.10968
0.12221,-0.45991,0.10951
0.12234,-0.45991,0.10933
0.12229,-0.45996,0.10919
0.11978,-0.45941,0.10802
0.11975,-0.45865,0.1081
0.11963,-0.45928,0.10796
0.11967,-0.4584,0.10817
0.11965,-0.45887,0.10818
0.11971,-0.45709,0.1084
0.11958,-0.45832,0.10834
0.11961,-0.45663,0.10854
0.11955,-0.45787,0.10841
0.11951,-0.45604,0.1085
0.11968,-0.45732,0.10819
0.11976,-0.45563,0.10835
0.1193,-0.45746,0.10798
0.11955,-0.45727,0.10765
0.12037,-0.45668,0.10747
0.12058,-0.45669,0.1072
0.12071,-0.45681,0.1069
0.12029,-0.4573,0.10649
0.12138,-0.45689,0.10621
0.12163,-0.45695,0.10586
0.12184,-0.45712,0.10551
0.12184,-0.45712,0.10551
0.12496,-0.45769,0.10571
0.12525,-0.45775,0.10536
0.12555,-0.45786,0.10497
0.12582,-0.45819,0.10465
0.12582,-0.45819,0.10465
0.12627,-0.45834,0.10406
0.12677,-0.45772,0.104
0.12745,-0.45672,0.10391
0.1268,-0.45905,0.10352
0.12703,-0.45882,0.10331
0.12724,-0.45894,0.10324
0.1272,-0.45903,0.10297
0.12746,-0.45879,0.10282
0.12763,-0.45885,0.10278
0.12752,-0.45864,0.10251
0.12765,-0.45847,0.10261
0.12815,-0.45847,0.10235
0.12821,-0.45747,0.10224
0.12831,-0.45761,0.10205
0.12576,-0.45681,0.10092
0.12602,-0.45687,0.10077
0.12625,-0.45593,0.10056
0.12979,-0.45571,0.10138
0.13,-0.45557,0.10121
0.13024,-0.45536,0.101
0.12726,-0.45512,0.09971
0.12738,-0.45476,0.099444
0.13031,-0.45661,0.10013
0.13078,-0.45577,0.099906
0.13077,-0.45617,0.099455
0.1311,-0.45559,0.099382
0.13152,-0.45511,0.099097
0.13142,-0.45559,0.098662
0.13267,-0.45348,0.098736
0.13186,-0.45537,0.098309
0.13198,-0.45517,0.098026
0.13216,-0.45511,0.097903
0.13245,-0.45514,0.09775
0.13268,-0.45424,0.097658
0.13271,-0.4551,0.097429
0.13277,-0.455,0.097355
0.13285,-0.45512,0.097207
0.13287,-0.45516,0.097121
0.13287,-0.45526,0.09705
0.13282,-0.45529,0.096906
0.13284,-0.45548,0.09694
0.13279,-0.4557,0.096938
0.13273,-0.45585,0.096898
0.13272,-0.45613,0.097046
0.12989,-0.45596,0.09623
0.12974,-0.45606,0.096313
0.12947,-0.45613,0.096391
0.12948,-0.45635,0.096597
0.12913,-0.45692,0.097279
0.12909,-0.45647,0.096631
0.12892,-0.45676,0.097007
0.1288,-0.45638,0.097202
0.12875,-0.45698,0.097378
0.12876,-0.456,0.097588
0.1286,-0.45615,0.097775
0.12793,-0.45764,0.097924
0.12827,-0.45769,0.097968
0.12805,-0.45771,0.097982
0.12799,-0.45694,0.098195
0.12793,-0.45706,0.09823
0.12787,-0.45714,0.098254
0.12793,-0.45745,0.098333
0.12782,-0.45751,0.098274
0.1313,-0.45696,0.099318
0.13132,-0.45698,0.099282
0.13146,-0.45713,0.099194
0.13141,-0.45709,0.098995
0.13148,-0.45718,0.098848
0.13155,-0.45722,0.098706
0.13172,-0.45722,0.098537
0.12855,-0.45733,0.097582
0.12826,-0.45871,0.097431
0.12884,-0.4586,0.09724
0.12902,-0.4586,0.097067
0.12885,-0.45864,0.096983
0.1294,-0.45744,0.096816
0.1297,-0.45842,0.096578
0.12987,-0.45834,0.096323
0.13004,-0.45793,0.096227
0.13023,-0.45728,0.096119
0.13058,-0.45797,0.095837
0.13107,-0.45749,0.095536
0.131,-0.45838,0.095351
0.1316,-0.45768,0.095114
0.13202,-0.458,0.094873
0.13237,-0.45806,0.094538
0.13237,-0.45806,0.094538
0.13606,-0.45778,0.094785
0.1366,-0.4571,0.09441
0.13687,-0.4582,0.094066
0.13449,-0.45783,0.093081
0.13774,-0.45781,0.093581
0.13827,-0.45673,0.093399
0.13865,-0.45844,0.092776
0.13864,-0.45865,0.092646
0.13947,-0.45881,0.09223
0.13966,-0.45795,0.092084
0.14025,-0.45742,0.091658
0.1406,-0.45772,0.091362
0.1407,-0.45835,0.090957
0.14113,-0.45824,0.090691
0.14123,-0.45757,0.090504
0.1417,-0.45657,0.090382
0.14186,-0.45598,0.090091
0.14245,-0.45525,0.089904
0.14253,-0.45704,0.089371
0.14291,-0.45528,0.089483
0.14275,-0.45538,0.089099
0.14312,-0.45491,0.088995
0.14336,-0.45417,0.088879
0.14362,-0.45388,0.088768
0.14386,-0.45401,0.088601
0.144,-0.45371,0.088449
0.14437,-0.45366,0.088339
0.14449,-0.45348,0.088253
0.14493,-0.45331,0.08845
0.14521,-0.4532,0.088433
0.14552,-0.45332,0.088554
0.14581,-0.45354,0.088675
0.14603,-0.45384,0.08885
0.14636,-0.45416,0.089138
0.14674,-0.45447,0.089578
0.14698,-0.45467,0.089867
0.14761,-0.45538,0.090443
0.14789,-0.45658,0.090677
0.14822,-0.45779,0.091266
0.14863,-0.45856,0.092007
0.1491,-0.45961,0.092582
0.14932,-0.46051,0.093388
0.15001,-0.46194,0.094215
0.15033,-0.46512,0.094929
0.15088,-0.46662,0.096019
0.15165,-0.46796,0.09707
0.15206,-0.46955,0.098346
0.15295,-0.47122,0.099699
0.15362,-0.4728,0.10087
0.1544,-0.47445,0.10242
0.15504,-0.47628,0.10412
0.15584,-0.47777,0.10599
0.15659,-0.47931,0.1077
0.15741,-0.48155,0.10976
0.15837,-0.48447,0.11153
0.159,-0.486,0.11352
0.15961,-0.48795,0.11576
0.16037,-0.48966,0.11769
0.1644,-0.49396,0.11973
0.16501,-0.49593,0.1217
0.16566,-0.49801,0.12358
0.16282,-0.49853,0.12503
0.16347,-0.50091,0.12671
0.16379,-0.50291,0.12847
0.16437,-0.50546,0.13013
0.16213,-0.50796,0.13044
0.16546,-0.51219,0.13185
0.16603,-0.51493,0.13312
0.16638,-0.51694,0.13465
0.16389,-0.51752,0.13619
0.16444,-0.52001,0.13781
0.16498,-0.52308,0.13894
0.1691,-0.52748,0.14033
0.16938,-0.52978,0.14185
0.16987,-0.53288,0.14297
0.168,-0.53361,0.14469
0.16848,-0.53635,0.14577
0.16909,-0.5395,0.14699
